計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.0,0.8576345915841589,256
0.001,0.27459777227722787,256
0.002,-0.31424040841584083,256
0.003,-0.7261370668316831,256
0.004,-1.106126237623762,256
0.005,-1.4919167698019797,256
0.006,-1.607943997524752,256
0.007,-1.4164990717821775,256
0.008,-0.9610922029702965,256
0.009,-0.38965810643564314,256
0.01,0.17307394801980214,256
0.011,0.6603883044554458,256
0.012,1.0664836014851489,256
0.013,1.4580754950495052,256
0.014,1.6727258663366336,256
0.015,1.5828047648514862,256
0.016,1.2144183168316838,256
0.017,0.6371828589108912,256
0.018,0.03094059405940638,256
0.019,-0.5143873762376234,256
0.02,-0.8972772277227719,256
0.021,-1.3062732054455444,256
0.022,-1.599241955445544,256
0.023,-1.5934405940594054,256
0.024,-1.2888691212871284,256
0.025,-0.7406404702970296,256
0.026,-0.18080909653465316,256
0.027,0.4109297648514859,256
0.028,0.8025216584158423,256
0.029,1.2028155940594067,256
0.03,1.5654006806930703,256
0.031,1.6553217821782191,256
0.032,1.4261680074257426,256
0.033,0.9765625000000007,256
0.034,0.37612159653465366,256
0.035,-0.23592202970296972,256
0.036,-0.6594214108910889,256
0.037,-1.0481126237623757,256
0.038,-1.4542079207920786,256
0.039,-1.6166460396039601,256
0.04,-1.4832147277227716,256
0.041,-1.1090269183168313,256
0.042,-0.5259900990099003,256
0.043,0.07155012376237638,256
0.044,0.5704672029702977,256
0.045,0.9649597772277231,256
0.046,1.388459158415842,256
0.047,1.6176129331683171,256
0.048,1.5915068069306937,256
0.049,1.2637298886138626,256
0.05,0.7387066831683169,256
0.051,0.13246441831683212,256
0.052,-0.41286355198019775,256
0.053,-0.8247602103960392,256
0.054,-1.2366568688118806,256
0.055,-1.549930383663366,256
0.056,-1.607943997524752,256
0.057,-1.3584854579207912,256
0.058,-0.8624690594059403,256
0.059,-0.25912747524752433,256
0.06,0.2891011757425744,256
0.061,0.7445080445544562,256
0.062,1.1302985767326734,256
0.063,1.5625000000000004,256
0.064,1.6843285891089121,256
0.065,1.5218904702970306,256
0.066,1.0867883663366338,256
0.067,0.5182549504950501,256
0.068,-0.07638459158415783,256
0.069,-0.5724009900990097,256
0.07,-0.9668935643564349,256
0.071,-1.3671874999999996,256
0.072,-1.599241955445544,256
0.073,-1.5122215346534646,256
0.074,-1.1757425742574257,256
0.075,-0.6449180074257422,256
0.076,-0.03577506188118783,256
0.077,0.47474474009901046,256
0.078,0.8895420792079215,256
0.079,1.3101407797029703,256
0.08,1.6205136138613867,256
0.081,1.629215655940594,256
0.082,1.3623530321782187,256
0.083,0.8721379950495054,256
0.084,0.2571936881188125,256
0.085,-0.3084390470297024,256
0.086,-0.7435411509900984,256
0.087,-1.152537128712871,256
0.088,-1.5267249381188113,256
0.089,-1.6282487623762372,256
0.09,-1.4571086014851482,256
0.091,-1.0162051361386137,256
0.092,-0.3867574257425735,256
0.093,0.1643719059405948,256
