計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.133,-0.3548499381188116,256
0.134,-0.787051361386138,256
0.135,-1.1757425742574257,256
0.136,-1.5354269801980194,256
0.137,-1.6166460396039601,256
0.138,-1.3932936262376237,256
0.139,-0.9436881188118811,256
0.14,-0.3432472153465339,256
0.141,0.251392326732674,256
0.142,0.677792388613862,256
0.143,1.0693842821782182,256
0.144,1.4812809405940606,256
0.145,1.6466197400990104,256
0.146,1.5276918316831685,256
0.147,1.1157951732673268,256
0.148,0.5472617574257431,256
0.149,-0.06768254950494976,256
0.15,-0.540493502475247,256
0.151,-0.9262840346534649,256
0.152,-1.349783415841584,256
0.153,-1.5934405940594054,256
0.154,-1.5528310643564356,256
0.155,-1.251160272277227,256
0.156,-0.7116336633663365,256
0.157,-0.1053913985148509,256
0.158,0.43703589108910934,256
0.159,0.8605352722772285,256
0.16,1.2840346534653468,256
0.161,1.6234142945544563,256
0.162,1.6582224628712872,256
0.163,1.4203666460396047,256
0.164,0.93595297029703,256
0.165,0.31520730198019864,256
0.166,-0.2852336014851478,256
0.167,-0.7232363861386134,256
0.168,-1.123530321782178,256
0.169,-1.5035194925742565,256
0.17,-1.6311494430693065,256
0.171,-1.4426051980198018,256
0.172,-1.033609220297029,256
0.173,-0.4331683168316827,256
0.174,0.14406714108910906,256
0.175,0.6400835396039608,256
0.176,1.0519801980198022,256
0.177,1.4464727722772284,256
0.178,1.6814279084158423,256
0.179,1.5857054455445545,256
0.18,1.223120358910891,256
0.181,0.6661896658415843,256
0.182,0.05994740099009945,256
0.183,-0.47377784653465277,256
0.184,-0.8856745049504948,256
0.185,-1.2888691212871284,256
0.186,-1.5905399133663358,256
0.187,-1.5905399133663358,256
0.188,-1.3120745668316829,256
0.189,-0.7986540841584157,256
0.19,-0.1924118193069301,256
0.191,0.3790222772277232,256
0.192,0.8141243811881193,256
0.193,1.2260210396039606,256
0.194,1.5741027227722775,256
0.195,1.666924504950496,256
0.196,1.4638768564356444,256
0.197,1.0084699876237626,256
0.198,0.4051284034653467,256
0.199,-0.18661045792079164,256
0.2,-0.6420173267326726,256
0.201,-1.0278078589108908,256
0.202,-1.4281017945544552,256
0.203,-1.6253480816831682,256
0.204,-1.5180228960396032,256
0.205,-1.1090269183168313,256
0.206,-0.549195544554455,256
0.207,0.05414603960396098,256
0.208,0.5704672029702977,256
0.209,0.9678604579207926,256
0.21,1.376856435643565,256
0.211,1.6466197400990104,256
0.212,1.6350170173267333,256
0.213,1.2956373762376239,256
0.214,0.8054223391089111,256
0.215,0.17597462871287173,256
0.216,-0.35775061881188047,256
0.217,-0.787051361386138,256
0.218,-1.1960473391089106,256
0.219,-1.538327660891089,256
0.22,-1.6253480816831682,256
0.221,-1.381690903465346,256
0.222,-0.9204826732673265,256
0.223,-0.3287438118811874,256
0.224,0.26299504950495095,256
0.225,0.7213025990099016,256
0.226,1.1012917698019804,256
0.227,1.4986850247524752,256
0.228,1.678527227722773,256
0.229,1.5334931930693074,256
0.23,1.10419245049505,256
0.231,0.5269569925742581,256
0.232,-0.07348391089108895,256
0.233,-0.5724009900990097,256
0.234,-0.9610922029702965,256
0.235,-1.3845915841584155,256
0.236,-1.6050433168316824,256
0.237,-1.5644337871287126,256
0.238,-1.1989480198019795,256
0.239,-0.6681234529702968,256
0.24,-0.04737778465346476,256
0.241,0.47184405940594093,256
0.242,0.9011448019801985,256
0.243,1.2811339727722773,256
0.244,1.6089108910891097,256
0.245,1.6524211014851493,256
0.246,1.4029625618811887,256
0.247,0.93595297029703,256
0.248,0.283299814356436,256
0.249,-0.2852336014851478,256
0.25,-0.7319384282178214,256
0.251,-1.1264310024752469,256
0.252,-1.509320853960396,256
0.253,-1.6398514851485149,256
0.254,-1.431002475247524,256
0.255,-0.9900990099009894,256
0.256,-0.43026763613861313,256
0.257,0.1614712252475252,256
0.258,0.6400835396039608,256
0.259,1.0432781559405941,256
0.26,1.466777537128714,256
0.261,1.6640238242574263,256
