計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.172,1.0838876856435649,19
0.173,1.0838876856435649,19
0.174,1.0490795173267333,19
0.175,1.0577815594059408,19
0.176,1.0548808787128718,19
0.177,1.0548808787128718,19
0.178,1.0519801980198022,19
0.179,1.0693842821782182,19
0.18,1.0606822400990104,19
0.181,1.075185643564357,19
0.182,1.0490795173267333,19
0.183,1.0548808787128718,19
0.184,1.0490795173267333,19
0.185,1.046178836633664,19
0.186,1.0316754331683173,19
0.187,1.0374767945544556,19
0.188,1.0171720297029707,19
0.189,1.0113706683168324,19
0.19,0.9968672648514858,19
0.191,1.0055693069306937,19
0.192,0.9939665841584161,19
0.193,0.9939665841584161,19
0.194,0.9939665841584161,19
0.195,0.9707611386138615,19
0.196,0.9649597772277231,19
0.197,0.9823638613861393,19
0.198,0.9620590965346542,19
0.199,0.9388536509900997,19
0.2,0.9446550123762381,20
0.201,0.9475556930693076,20
0.202,0.9098468440594065,20
0.203,0.9185488861386145,20
0.204,0.8866413985148519,20
0.205,0.8779393564356439,20
0.206,0.875038675742575,20
0.207,0.8373298267326739,20
0.208,0.8547339108910892,20
0.209,0.8402305074257427,20
0.21,0.846031868811882,20
0.211,0.846031868811882,20
0.212,0.8489325495049508,20
0.213,0.8576345915841589,20
0.214,0.8808400371287134,20
0.215,0.8866413985148519,20
0.216,0.9011448019801985,20
0.217,0.924350247524753,20
0.218,0.9417543316831685,20
0.219,0.9881652227722777,20
0.22,1.0026686262376243,20
0.221,1.034576113861387,20
0.222,1.046178836633664,20
0.223,1.0693842821782182,20
0.224,1.1099938118811885,20
0.225,1.1157951732673268,20
0.226,1.1390006188118815,20
0.227,1.1506033415841592,20
0.228,1.1796101485148514,20
0.229,1.2028155940594067,20
0.23,1.2086169554455446,20
0.231,1.211517636138614,20
0.232,1.2347230816831694,20
0.233,1.2347230816831694,20
0.234,1.2579285272277234,20
0.235,1.260829207920793,20
0.236,1.289836014851486,20
0.237,1.2695312500000002,20
0.238,1.2579285272277234,20
0.239,1.2840346534653468,20
0.24,1.2695312500000002,20
0.241,1.2579285272277234,20
0.242,1.2753326113861396,20
0.243,1.2840346534653468,20
0.244,1.2695312500000002,20
0.245,1.2811339727722773,20
0.246,1.2753326113861396,20
0.247,1.3014387376237628,20
0.248,1.2695312500000002,20
0.249,1.2753326113861396,20
0.25,1.2840346534653468,21
0.251,1.2869353341584164,21
0.252,1.2956373762376239,21
0.253,1.278233292079209,21
0.254,1.2840346534653468,21
0.255,1.2753326113861396,21
0.256,1.2695312500000002,21
0.257,1.2840346534653468,21
0.258,1.2666305693069306,21
0.259,1.2666305693069306,21
0.26,1.278233292079209,21
0.261,1.2637298886138626,21
0.262,1.2579285272277234,21
0.263,1.2637298886138626,21
0.264,1.2637298886138626,21
0.265,1.2840346534653468,21
0.266,1.278233292079209,21
0.267,1.2840346534653468,21
0.268,1.2869353341584164,21
0.269,1.2840346534653468,21
0.27,1.2869353341584164,21
0.271,1.278233292079209,21
0.272,1.2985380569306935,21
0.273,1.2840346534653468,21
0.274,1.2869353341584164,21
0.275,1.2579285272277234,21
0.276,1.2724319306930698,21
0.277,1.2724319306930698,21
0.278,1.2927366955445556,21
0.279,1.2695312500000002,21
0.28,1.2840346534653468,21
0.281,1.2927366955445556,21
0.282,1.2956373762376239,21
0.283,1.2927366955445556,21
0.284,1.2869353341584164,21
0.285,1.2753326113861396,21
0.286,1.3072400990099022,21
0.287,1.2811339727722773,21
0.288,1.289836014851486,21
0.289,1.278233292079209,21
0.29,1.2869353341584164,21
0.291,1.2637298886138626,21
0.292,1.2869353341584164,21
0.293,1.2811339727722773,21
0.294,1.2724319306930698,21
0.295,1.2927366955445556,21
0.296,1.2753326113861396,21
0.297,1.2840346534653468,21
0.298,1.2811339727722773,21
0.299,1.2811339727722773,21
0.3,1.2811339727722773,22
0.301,1.2811339727722773,22
0.302,1.2869353341584164,22
0.303,1.3072400990099022,22
