計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.317,-2.199682858910891,22
0.318,-2.199682858910891,22
0.319,-2.1706760519801978,22
0.32,-2.173576732673267,22
0.321,-2.161974009900989,22
0.322,-2.1503712871287126,22
0.323,-2.1706760519801978,22
0.324,-2.1387685643564356,22
0.325,-2.144569925742574,22
0.326,-2.176477413366336,22
0.327,-2.176477413366336,22
0.328,-2.1503712871287126,22
0.329,-2.141669245049504,22
0.33,-2.1300665222772275,22
0.331,-2.1358678836633658,22
0.332,-2.1503712871287126,22
0.333,-2.176477413366336,22
0.334,-2.164874690594059,22
0.335,-2.176477413366336,22
0.336,-2.1503712871287126,22
0.337,-2.1822787747524752,22
0.338,-2.1967821782178216,22
0.339,-2.1880801361386135,22
0.34,-2.1677753712871284,22
0.341,-2.161974009900989,22
0.342,-2.176477413366336,22
0.343,-2.2780012376237617,22
0.344,-2.5129563737623757,22
0.345,-2.8494353341584153,22
0.346,-3.194616336633663,22
0.347,-3.45857827970297,22
0.348,-3.5165918935643563,22
0.349,-3.3657564975247514,22
0.35,-3.043780940594059,23
0.351,-2.5970761138613856,23
0.352,-2.025642017326732,23
0.353,-1.3729888613861378,23
0.354,-0.7261370668316831,23
0.355,-0.1082920792079205,23
0.356,0.35581683168316863,23
0.357,0.6545869430693074,23
0.358,0.8315284653465354,23
0.359,0.8083230198019808,23
0.36,0.7038985148514855,23
0.361,0.5327583539603966,23
0.362,0.30360457920792094,23
0.363,0.03094059405940638,23
0.364,-0.2127165841584151,23
0.365,-0.4389696782178212,23
0.366,-0.6478186881188112,23
0.367,-0.9204826732673265,23
0.368,-1.201848700495049,23
0.369,-1.439704517326732,23
0.37,-1.6456528465346532,23
0.371,-1.8283957301980196,23
0.372,-1.9676284034653457,23
0.373,-2.025642017326732,23
0.374,-2.089456992574257,23
0.375,-2.141669245049504,23
0.376,-2.1561726485148514,23
0.377,-2.1909808168316824,23
0.378,-2.173576732673267,23
0.379,-2.173576732673267,23
0.38,-2.1706760519801978,23
0.381,-2.176477413366336,23
0.382,-2.199682858910891,23
0.383,-2.211285581683168,23
0.384,-2.2199876237623757,23
0.385,-2.2170869430693063,23
0.386,-2.234491027227722,23
0.387,-2.2692991955445545,23
0.388,-2.2983060024752473,23
0.389,-2.295405321782178,23
0.39,-2.283802599009901,23
0.391,-2.289603960396039,23
0.392,-2.2751005569306924,23
0.393,-2.289603960396039,23
0.394,-2.312809405940594,23
0.395,-2.2983060024752473,23
0.396,-2.289603960396039,23
0.397,-2.318610767326732,23
0.398,-2.3389155321782176,23
0.399,-2.3505182549504946,23
0.4,-2.344716893564356,24
0.401,-2.3389155321782176,24
0.402,-2.344716893564356,24
0.403,-2.3476175742574252,24
0.404,-2.3273128094059405,24
0.405,-2.3505182549504946,24
0.406,-2.344716893564356,24
0.407,-2.344716893564356,24
0.408,-2.336014851485148,24
0.409,-2.333114170792079,24
0.41,-2.3505182549504946,24
0.411,-2.336014851485148,24
0.412,-2.3505182549504946,24
0.413,-2.3389155321782176,24
0.414,-2.3273128094059405,24
0.415,-2.318610767326732,24
0.416,-2.324412128712871,24
0.417,-2.341816212871287,24
0.418,-2.336014851485148,24
0.419,-2.3621209777227716,24
0.42,-2.336014851485148,24
0.421,-2.336014851485148,24
0.422,-2.341816212871287,24
0.423,-2.336014851485148,24
0.424,-2.318610767326732,24
0.425,-2.3099087252475248,24
0.426,-2.283802599009901,24
0.427,-2.2518951113861383,24
0.428,-2.2547957920792077,24
0.429,-2.2431930693069306,24
0.43,-2.2780012376237617,24
0.431,-2.2634978341584153,24
0.432,-2.257696472772277,24
0.433,-2.2518951113861383,24
0.434,-2.2780012376237617,24
0.435,-2.3041073638613856,24
0.436,-2.312809405940594,24
