計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.432,-0.09088799504950437,25
0.433,-0.14019956683168242,25
0.434,-0.16630569306930665,25
0.435,-0.22721998762376167,25
0.436,-0.29683632425742545,25
0.437,-0.3026376856435639,25
0.438,-0.2852336014851478,25
0.439,-0.2185179455445543,25
0.44,-0.0386757425742567,25
0.441,0.1817759900990102,25
0.442,0.4109297648514859,25
0.443,0.6545869430693074,25
0.444,0.8576345915841589,25
0.445,1.0229733910891092,25
0.446,1.1273978960396045,25
0.447,1.194113551980198,25
0.448,1.211517636138614,25
0.449,1.2028155940594067,25
0.45,1.1680074257425745,26
0.451,1.1099938118811885,26
0.452,1.0287747524752475,26
0.453,0.93595297029703,26
0.454,0.846031868811882,26
0.455,0.8112237004950497,26
0.456,0.76771349009901,26
0.457,0.7271039603960401,26
0.458,0.6429842202970304,26
0.459,0.5269569925742581,26
0.46,0.4254331683168324,26
0.461,0.24269028465346595,26
0.462,0.1179610148514856,26
0.463,0.007735148514851778,26
0.464,-0.08218595297029631,26
0.465,-0.1489016089108905,26
0.466,-0.1314975247524751,26
0.467,-0.13729888613861357,26
0.468,-0.1082920792079205,26
0.469,-0.1053913985148509,26
0.47,-0.08218595297029631,26
0.471,-0.0618811881188113,26
0.472,-0.0618811881188113,26
0.473,-0.07058323019801936,26
0.474,-0.07638459158415783,26
0.475,-0.06478186881188089,26
0.476,-0.07638459158415783,26
0.477,-0.0850866336633659,26
0.478,-0.08798731435643549,26
0.479,-0.11119275990098937,26
0.48,-0.11699412128712858,26
0.481,-0.1082920792079205,26
0.482,-0.11699412128712858,26
0.483,-0.09668935643564283,26
0.484,-0.11989480198019743,26
0.485,-0.09959003712871244,26
0.486,-0.09088799504950437,26
0.487,-0.09378867574257396,26
0.488,-0.10249071782178203,26
0.489,-0.0850866336633659,26
0.49,-0.09668935643564283,26
0.491,-0.1082920792079205,26
0.492,-0.11699412128712858,26
0.493,-0.11989480198019743,26
0.494,-0.1053913985148509,26
0.495,-0.11409344059405896,26
0.496,-0.11409344059405896,26
0.497,-0.14019956683168242,26
0.498,-0.11119275990098937,26
0.499,-0.11409344059405896,26
0.5,-0.1082920792079205,27
0.501,-0.12279548267326702,27
0.502,-0.11119275990098937,27
0.503,-0.1082920792079205,27
0.504,-0.10249071782178203,27
0.505,-0.11119275990098937,27
0.506,-0.09959003712871244,27
0.507,-0.0850866336633659,27
0.508,-0.0850866336633659,27
0.509,-0.11119275990098937,27
0.51,-0.11119275990098937,27
0.511,-0.09378867574257396,27
0.512,-0.11989480198019743,27
0.513,-0.09959003712871244,27
0.514,-0.0850866336633659,27
0.515,-0.1082920792079205,27
0.516,-0.1082920792079205,27
0.517,-0.09088799504950437,27
0.518,-0.08218595297029631,27
0.519,-0.07058323019801936,27
0.52,-0.05898050742574243,27
0.521,-0.07638459158415783,27
0.522,-0.08798731435643549,27
0.523,-0.08218595297029631,27
0.524,-0.07638459158415783,27
0.525,-0.06768254950494976,27
0.526,-0.0618811881188113,27
0.527,-0.05898050742574243,27
0.528,-0.06478186881188089,27
0.529,-0.08218595297029631,27
0.53,-0.09088799504950437,27
0.531,-0.07928527227722743,27
0.532,-0.0618811881188113,27
0.533,-0.07928527227722743,27
0.534,-0.0850866336633659,27
0.535,-0.06768254950494976,27
0.536,-0.07928527227722743,27
0.537,-0.07928527227722743,27
0.538,-0.0850866336633659,27
0.539,-0.08798731435643549,27
0.54,-0.05027846534653436,27
0.541,-0.06478186881188089,27
0.542,-0.04737778465346476,27
0.543,-0.05027846534653436,27
0.544,-0.07638459158415783,27
0.545,-0.07638459158415783,27
0.546,-0.07638459158415783,27
0.547,-0.0850866336633659,27
0.548,-0.0618811881188113,27
0.549,-0.05898050742574243,27
0.55,-0.07348391089108895,28
0.551,-0.05898050742574243,28
0.552,-0.07058323019801936,28
0.553,-0.05607982673267283,28
0.554,-0.06478186881188089,28
0.555,-0.05317914603960323,28
0.556,-0.05027846534653436,28
0.557,-0.04737778465346476,28
0.558,-0.0386757425742567,28
0.559,-0.0386757425742567,28
0.56,-0.0444771039603959,28
0.561,-0.03577506188118783,28
0.562,-0.0386757425742567,28
0.563,-0.0618811881188113,28
0.564,-0.06478186881188089,28
0.565,-0.0444771039603959,28
0.566,-0.05027846534653436,28
0.567,-0.06478186881188089,28
0.568,-0.05898050742574243,28
0.569,-0.06478186881188089,28
0.57,-0.0444771039603959,28
0.571,-0.0386757425742567,28
0.572,-0.05317914603960323,28
0.573,-0.032874381188118224,28
0.574,-0.027073019801979757,28
0.575,-0.03577506188118783,28
0.576,-0.0444771039603959,28
0.577,-0.0444771039603959,28
0.578,-0.05027846534653436,28
0.579,-0.06768254950494976,28
0.58,-0.06768254950494976,28
0.581,-0.03577506188118783,28
0.582,-0.05027846534653436,28
0.583,-0.05898050742574243,28
0.584,-0.032874381188118224,28
0.585,-0.04737778465346476,28
0.586,-0.041576423267326294,28
0.587,-0.01837097772277169,28
0.588,0.007735148514851778,28
0.589,0.013536509900990245,28
0.59,0.019337871287129445,28
0.591,0.004834467821782911,28
0.592,0.02513923267326791,28
0.593,0.007735148514851778,28
0.594,0.016437190594059844,28
0.595,0.016437190594059844,28
0.596,0.016437190594059844,28
0.597,-0.01837097772277169,28
0.598,-0.01837097772277169,28
0.599,-0.009668935643563623,28
0.6,-0.015470297029702824,29
0.601,-0.029973700495049358,29
0.602,-0.015470297029702824,29
0.603,-0.0009668935643562892,29
0.604,0.010635829207921377,29
0.605,-0.009668935643563623,29
0.606,0.007735148514851778,29
0.607,0.019337871287129445,29
0.608,-0.006768254950494756,29
0.609,0.001933787128713311,29
0.61,0.010635829207921377,29
0.611,0.010635829207921377,29
0.612,0.013536509900990245,29
0.613,0.036741955445544844,29
0.614,0.045443997524752915,29
0.615,0.06574876237623792,29
0.616,0.05414603960396098,29
0.617,0.06864944306930752,29
0.618,0.09185488861386212,29
0.619,0.09185488861386212,29
0.62,0.12376237623762407,29
0.621,0.12666305693069363,29
0.622,0.12086169554455518,29
0.623,0.11506033415841599,29
0.624,0.10055693069306945,29
0.625,0.10635829207920865,29
0.626,0.09765625000000058,29
0.627,0.09185488861386212,29
0.628,0.06284808168316905,29
0.629,0.08895420792079252,29
0.63,0.05704672029702985,29
0.631,0.07155012376237638,29
0.632,0.074450804455446,29
0.633,0.06284808168316905,29
0.634,0.05414603960396098,29
0.635,0.05124535891089139,29
0.636,0.05124535891089139,29
0.637,0.045443997524752915,29
0.638,0.05414603960396098,29
